PREMIÈRE	NUM	premier
pied	NOUN	pied
du	ADP	du
terri	NOUN	terri
:	PUNCT	:
--	PUNCT	--
C'	PRON	ce
est	VERB	être
une	DET	un
fosse	NOUN	fosse
,	PUNCT	,
n'	ADV	ne
est	VERB	être
-ce	PRON	ce
pas	NOUN	pas
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Le	DET	le
vieux	NOUN	vieux
,	PUNCT	,
cette	PRON	ce
fois	NOUN	fois
,	PUNCT	,
ne	ADV	ne
put	VERB	pouvoir
répondre	VERB	répondre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Un	DET	un
violent	ADJ	violent
accès	NOUN	accès
de	ADP	de
toux	NOUN	toux
l'	PRON	la|le
étranglait	VERB	étrangler
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Enfin	ADV	enfin
,	PUNCT	,
il	PRON	il
cracha	VERB	cracher
,	PUNCT	,
et	CONJ	et
son	PRON	son
crachat	NOUN	crachat
,	PUNCT	,
sur	ADP	sur
le	DET	le
sol	NOUN	sol
empourpré	VERB	empourprer
,	PUNCT	,
laissa	VERB	laisser
une	DET	un
tache	NOUN	tache
noire	ADJ	noir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Oui	X	oui
,	PUNCT	,
une	DET	un
fosse	NOUN	fosse
,	PUNCT	,
le	DET	le
Voreux	NOUN	voreux
...	PUNCT	...
Tenez	NOUN	tenez
!	PUNCT	!
<EOS>	<EOS>	<EOS>
le	DET	le
coron	NOUN	coron
est	VERB	être
tout	ADV	tout
près	ADV	près
.	PUNCT	.
<EOS>	<EOS>	<EOS>
À	ADP	à
son	PRON	son
tour	NOUN	tour
,	PUNCT	,
de	ADP	de
son	PRON	son
bras	NOUN	bras
tendu	ADJ	tendu
,	PUNCT	,
il	PRON	il
désignait	VERB	désigner
dans	ADP	dans
la	DET	le
nuit	NOUN	nuit
le	DET	le
village	NOUN	village
dont	PRON	dont
le	DET	le
jeune	ADJ	jeune
homme	NOUN	homme
avait	VERB	avoir
deviné	VERB	deviner
les	DET	le
toitures	NOUN	toiture
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mais	CONJ	mais
les	DET	le
six	NUM	six
berlines	NOUN	berline
étaient	VERB	être
vides	ADJ	vide
,	PUNCT	,
il	PRON	il
les	PRON	la|le
suivit	VERB	suivre
sans	ADP	sans
un	DET	un
claquement	NOUN	claquement
de	ADP	de
fouet	NOUN	fouet
,	PUNCT	,
les	DET	le
jambes	NOUN	jambe
raidies	VERB	raidir
par	ADP	par
des	ADP	du
rhumatismes	NOUN	rhumatisme
;	PUNCT	;
tandis	CONJ	tandis
que	CONJ	que
le	DET	le
gros	ADJ	gros
cheval	NOUN	cheval
jaune	ADJ	jaune
repartait	VERB	repartir
tout	ADV	tout
seul	ADJ	seul
,	PUNCT	,
tirait	VERB	tirer
pesamment	ADV	pesamment
entre	ADP	entre
les	DET	le
rails	NOUN	rail
,	PUNCT	,
sous	ADP	sous
une	DET	un
nouvelle	ADJ	nouveau
bourrasque	NOUN	bourrasque
,	PUNCT	,
qui	PRON	qui
lui	PRON	lui
hérissait	VERB	hérisser
le	DET	le
poil	NOUN	poil
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
Voreux	NOUN	voreux
,	PUNCT	,
à	ADP	à
présent	ADJ	présent
,	PUNCT	,
sortait	VERB	sortir
du	ADP	du
rêve	NOUN	rêve
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Étienne	NOUN	étienne
,	PUNCT	,
qui	PRON	qui
s'	PRON	se
oubliait	VERB	oublier
devant	ADP	devant
le	DET	le
brasier	NOUN	brasier
à	ADP	à
chauffer	VERB	chauffer
ses	PRON	son
pauvres	ADJ	pauvre
mains	NOUN	main
saignantes	ADJ	saignant
,	PUNCT	,
regardait	VERB	regarder
,	PUNCT	,
retrouvait	VERB	retrouver
chaque	PRON	chaque
partie	NOUN	partie
de	ADP	de
la	DET	le
fosse	NOUN	fosse
,	PUNCT	,
le	DET	le
hangar	NOUN	hangar
goudronné	VERB	goudronner
du	ADP	du
criblage	NOUN	criblage
,	PUNCT	,
le	DET	le
beffroi	NOUN	beffroi
du	ADP	du
puits	NOUN	puits
,	PUNCT	,
la	DET	le
vaste	ADJ	vaste
chambre	NOUN	chambre
de	ADP	de
la	DET	le
machine	NOUN	machine
d'	ADP	de
extraction	NOUN	extraction
,	PUNCT	,
la	DET	le
tourelle	NOUN	tourelle
carrée	VERB	carrer
de	ADP	de
la	DET	le
pompe	NOUN	pompe
d'	ADP	de
épuisement	NOUN	épuisement
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Cette	PRON	ce
fosse	NOUN	fosse
,	PUNCT	,
tassée	VERB	tasser
au	ADP	au
fond	NOUN	fond
d'	ADP	de
un	DET	un
creux	NOUN	creux
,	PUNCT	,
avec	ADP	avec
ses	PRON	son
constructions	NOUN	construction
trapues	ADJ	trapu
de	ADP	de
briques	NOUN	brique
,	PUNCT	,
dressant	VERB	dresser
sa	PRON	son
cheminée	NOUN	cheminée
comme	CONJ	comme
une	DET	un
corne	NOUN	corne
menaçante	ADJ	menaçant
,	PUNCT	,
lui	PRON	lui
semblait	VERB	sembler
avoir	VERB	avoir
un	DET	un
air	NOUN	air
mauvais	ADJ	mauvais
de	ADP	de
bête	ADJ	bête
goulue	NOUN	goulu
,	PUNCT	,
accroupie	VERB	accroupir
là	ADV	là
pour	ADP	pour
manger	VERB	manger
le	DET	le
monde	NOUN	monde
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Tout	ADV	tout
en	ADP	en
l'	PRON	la|le
examinant	VERB	examiner
,	PUNCT	,
il	PRON	il
songeait	VERB	songer
à	ADP	à
lui	PRON	lui
,	PUNCT	,
à	ADP	à
son	PRON	son
existence	NOUN	existence
de	ADP	de
vagabond	NOUN	vagabond
,	PUNCT	,
depuis	ADP	depuis
huit	NUM	huit
jours	NOUN	jour
qu'	PRON	que
il	PRON	il
cherchait	VERB	chercher
une	DET	un
place	NOUN	place
;	PUNCT	;
il	PRON	il
se	PRON	se
revoyait	VERB	revoir
dans	ADP	dans
son	PRON	son
atelier	NOUN	atelier
du	ADP	du
chemin	NOUN	chemin
de	ADP	de
fer	NOUN	fer
,	PUNCT	,
giflant	VERB	gifler
son	PRON	son
chef	NOUN	chef
,	PUNCT	,
chassé	VERB	chasser
de	ADP	de
Lille	NOUN	lille
,	PUNCT	,
chassé	VERB	chasser
de	ADP	de
partout	ADV	partout
;	PUNCT	;
le	DET	le
samedi	NOUN	samedi
,	PUNCT	,
il	PRON	il
était	VERB	être
arrivé	VERB	arriver
à	ADP	à
Marchiennes	NOUN	marchiennes
,	PUNCT	,
où	PRON	où
l'	DET	le
on	PRON	on
disait	VERB	dire
qu'	CONJ	que
il	PRON	il
y	PRON	y
avait	VERB	avoir
du	ADP	du
travail	NOUN	travail
,	PUNCT	,
aux	ADP	au
Forges	NOUN	forges
;	PUNCT	;
et	CONJ	et
rien	ADV	rien
,	PUNCT	,
ni	CONJ	ni
aux	ADP	au
Forges	NOUN	forges
,	PUNCT	,
ni	CONJ	ni
chez	ADP	chez
Sonneville	NOUN	sonneville
,	PUNCT	,
il	PRON	il
avait	VERB	avoir
dû	VERB	devoir
passer	VERB	passer
le	DET	le
dimanche	NOUN	dimanche
caché	VERB	cacher
sous	ADP	sous
les	DET	le
bois	NOUN	bois
d'	ADP	de
un	DET	un
chantier	NOUN	chantier
de	ADP	de
charronnage	NOUN	charronnage
,	PUNCT	,
dont	PRON	dont
le	DET	le
surveillant	NOUN	surveillant
venait	VERB	venir
de	ADP	de
l'	PRON	la|le
expulser	VERB	expulser
,	PUNCT	,
à	ADP	à
deux	NUM	deux
heures	NOUN	heure
de	ADP	de
la	DET	le
nuit	NOUN	nuit
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Rien	ADV	rien
,	PUNCT	,
plus	ADV	plus
un	DET	un
sou	NOUN	sou
,	PUNCT	,
pas	ADV	pas
même	ADV	même
une	DET	un
croûte	NOUN	croûte
:	PUNCT	:
qu'	PRON	que
allait-il	VERB	allait-il
