Partie	NOUN	partie
que	CONJ	que
Dieu	NOUN	dieu
l'	PRON	la|le
appelait	VERB	appeler
à	ADP	à
lui	PRON	lui
,	PUNCT	,
s'	PRON	se
en	PRON	en
allait	VERB	aller
baiser	VERB	baiser
la	DET	le
joue	NOUN	joue
à	ADP	à
tous	PRON	tout
ses	PRON	son
frères	NOUN	frère
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
il	PRON	il
se	PRON	se
couchait	VERB	coucher
avec	ADP	avec
allégresse	NOUN	allégresse
,	PUNCT	,
pour	ADP	pour
s'	PRON	se
endormir	VERB	endormir
dans	ADP	dans
le	DET	le
Seigneur	NOUN	seigneur
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Or	NOUN	or
,	PUNCT	,
depuis	ADP	depuis
qu'	CONJ	que
Antoine	NOUN	antoine
,	PUNCT	,
âgé	ADJ	âgé
de	ADP	de
plus	ADV	plus
de	ADP	de
cent	NUM	cent
ans	NOUN	an
,	PUNCT	,
s'	PRON	se
était	VERB	être
retiré	VERB	retirer
sur	ADP	sur
le	DET	le
mont	NOUN	mont
Colzin	NOUN	colzin
avec	ADP	avec
ses	PRON	son
disciples	NOUN	disciple
bien-aimés	ADJ	bien-aimé
,	PUNCT	,
Macaire	NOUN	macaire
et	CONJ	et
Amathas	NOUN	amathas
,	PUNCT	,
il	PRON	il
n'	ADV	ne
y	PRON	y
avait	VERB	avoir
pas	ADV	pas
dans	ADP	dans
toute	PRON	tout
la	DET	le
Thébaïde	NOUN	thébaïde
de	ADP	de
moine	NOUN	moine
plus	ADV	plus
abondant	ADJ	abondant
en	ADP	en
œuvres	NOUN	œuvre
que	CONJ	que
Paphnuce	NOUN	paphnuce
,	PUNCT	,
abbé	NOUN	abbé
d'	ADP	de
Antinoé	NOUN	antinoé
.	PUNCT	.
<EOS>	<EOS>	<EOS>
À	ADP	à
vrai	ADJ	vrai
dire	NOUN	dire
,	PUNCT	,
Ephrem	NOUN	ephrem
et	CONJ	et
Sérapion	NOUN	sérapion
commandaient	VERB	commander
à	ADP	à
un	DET	un
plus	ADV	plus
grand	ADJ	grand
nombre	NOUN	nombre
