Première	NUM	premier
<EOS>	<EOS>	<EOS>
Elle	PRON	elle
s'	PRON	se
était	VERB	être
donc	ADV	donc
,	PUNCT	,
plus	ADV	plus
tard	ADV	tard
,	PUNCT	,
servie	VERB	servir
de	ADP	de
ce	PRON	ce
poison	NOUN	poison
contre	ADP	contre
Henri	NOUN	henri
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Tout	PRON	tout
cela	PRON	cela
trottait	VERB	trotter
dans	ADP	dans
leur	PRON	leur
tête	NOUN	tête
,	PUNCT	,
les	PRON	la|le
obligeait	VERB	obliger
à	ADP	à
réfléchir	VERB	réfléchir
,	PUNCT	,
prenant	VERB	prendre
corps	NOUN	corps
peu	ADV	peu
à	ADP	à
peu	ADV	peu
,	PUNCT	,
pour	CONJ	pour
ne	ADV	ne
plus	ADV	plus
jamais	ADV	jamais
s'	PRON	se
effacer	VERB	effacer
maintenant	ADV	maintenant
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
le	DET	le
feu	NOUN	feu
qui	PRON	qui
venait	VERB	venir
d'	ADP	de
éclater	VERB	éclater
,	PUNCT	,
enfin	ADV	enfin
,	PUNCT	,
ne	ADV	ne
devait	VERB	devoir
plus	ADV	plus
s'	PRON	se
éteindre	VERB	éteindre
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Cela	PRON	cela
ne	ADV	ne
devait	VERB	devoir
plus	ADV	plus
s'	PRON	se
éteindre	VERB	éteindre
,	PUNCT	,
parce	CONJ	parce
que	CONJ	que
ce	PRON	ce
fut	VERB	être
comme	ADV	comme
une	DET	un
tradition	NOUN	tradition
qui	PRON	qui
se	PRON	se
perpétua	VERB	perpétuer
dans	ADP	dans
l'	DET	le
établissement	NOUN	établissement
,	PUNCT	,
une	DET	un
tradition	NOUN	tradition
léguée	VERB	léguer
d'	ADP	de
élèves	NOUN	élève
à	ADP	à
élèves	NOUN	élève
,	PUNCT	,
de	ADP	de
génération	NOUN	génération
à	ADP	à
génération	NOUN	génération
:	PUNCT	:
Claire	NOUN	claire
et	CONJ	et
Louise	NOUN	louise
devinrent	VERB	devenir
les	DET	le
souffre-douleur	NOUN	souffre-douleur
de	ADP	de
l'	DET	le
orphelinat	NOUN	orphelinat
.	PUNCT	.
<EOS>	<EOS>	<EOS>
On	PRON	on
alla	VERB	aller
jusqu'	ADP	jusque
à	ADP	à
les	PRON	la|le
surnommer	VERB	surnommer
:	PUNCT	:
Les	DET	le
petites	ADJ	petit
Pochardes	NOUN	pochard
...	PUNCT	...
Elles	NOUN	elles
auraient	VERB	avoir
pu	VERB	pouvoir
s'	PRON	se
adresser	VERB	adresser
aux	ADP	au
sœurs	NOUN	sœur
,	PUNCT	,
leur	PRON	lui
confier	VERB	confier
ces	PRON	ce
tortures	NOUN	torture
morales	ADJ	moral
qui	PRON	qui
leur	PRON	lui
venaient	VERB	venir
de	ADP	de
partout	ADV	partout
et	CONJ	et
pour	CONJ	pour
lesquelles	PRON	lequel
,	PUNCT	,
malgré	ADP	malgré
leur	PRON	leur
douceur	NOUN	douceur
,	PUNCT	,
malgré	ADP	malgré
leur	PRON	leur
gentillesse	NOUN	gentillesse
,	PUNCT	,
chacun	PRON	chacun
se	PRON	se
donnait	VERB	donner
le	DET	le
mot	NOUN	mot
,	PUNCT	,
mais	CONJ	mais
cela	PRON	cela
se	PRON	se
saurait	VERB	savoir
;	PUNCT	;
les	DET	le
tortures	NOUN	torture
finiraient	VERB	finir
par	ADP	par
recommencer	VERB	recommencer
de	ADP	de
plus	ADV	plus
belle	ADJ	beau
,	PUNCT	,
sous	ADP	sous
d'	ADP	de
autres	ADJ	autre
formes	NOUN	forme
;	PUNCT	;
elles	PRON	elle
n'	ADV	ne
en	PRON	en
seraient	VERB	être
que	CONJ	que
plus	ADV	plus
malheureuses	ADJ	malheureux
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Et	CONJ	et
elles	PRON	elle
se	PRON	se
taisaient	VERB	taire
,	PUNCT	,
se	PRON	se
renfermant	VERB	renfermer
en	ADP	en
elles	PRON	elle
-mêmes	ADJ	même
,	PUNCT	,
fuyant	VERB	fuir
les	DET	le
autres	ADJ	autre
,	PUNCT	,
dont	PRON	dont
elles	PRON	elle
n'	ADV	ne
attendaient	VERB	attendre
que	ADV	que
du	ADP	du
mal	NOUN	mal
,	PUNCT	,
jamais	ADV	jamais
un	DET	un
mot	NOUN	mot
d'	ADP	de
amitié	NOUN	amitié
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Dans	ADP	dans
les	DET	le
ateliers	NOUN	atelier
,	PUNCT	,
elles	PRON	elle
n'	ADV	ne
étaient	VERB	être
point	ADV	point
ensemble	ADV	ensemble
,	PUNCT	,
Claire	NOUN	claire
étant	VERB	être
occupée	VERB	occuper
à	ADP	à
la	DET	le
couture	NOUN	couture
,	PUNCT	,
tandis	CONJ	tandis
que	CONJ	que
Louise	NOUN	louise
brodait	VERB	broder
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Là	ADV	là
,	PUNCT	,
à	ADP	à
demi-mots	NOUN	demi-mot
,	PUNCT	,
les	DET	le
voisines	NOUN	voisin
décochaient	VERB	décocher
leurs	PRON	leur
petites	ADJ	petit
méchancetés	NOUN	méchanceté
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Et	CONJ	et
ta	PRON	ton
mère	NOUN	mère
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Est	VERB	être
-ce	PRON	ce
qu'	PRON	que
elle	PRON	elle
donne	VERB	donner
de	ADP	de
ses	PRON	son
nouvelles	NOUN	nouvelle
?	PUNCT	?
<EOS>	<EOS>	<EOS>
Elle	PRON	elle
est	VERB	être
à	ADP	à
Clermont	NOUN	clermont
?	PUNCT	?
<EOS>	<EOS>	<EOS>
On	PRON	on
ne	ADV	ne
peut	VERB	pouvoir
pas	ADV	pas
parler	VERB	parler
,	PUNCT	,
à	ADP	à
Clermont	NOUN	clermont
...	PUNCT	...
tu	PRON	tu
sais	VERB	savoir
?	PUNCT	?
...	PUNCT	...
<EOS>	<EOS>	<EOS>
Et	CONJ	et
,	PUNCT	,
toutes	PRON	tout
les	DET	le
fois	NOUN	fois
qu'	PRON	que
on	PRON	on
parle	VERB	parler
