Chapitre	NOUN	chapitre
se	PRON	se
calma	VERB	calmer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mais	CONJ	mais
le	DET	le
vide	NOUN	vide
de	ADP	de
la	DET	le
salle	NOUN	salle
,	PUNCT	,
le	DET	le
demi-jour	NOUN	demi-jour
du	ADP	du
lustre	NOUN	lustre
,	PUNCT	,
ce	PRON	ce
recueillement	NOUN	recueillement
d'	ADP	de
église	NOUN	église
plein	ADJ	plein
de	ADP	de
voix	NOUN	voix
chuchotantes	ADJ	chuchotantes
et	CONJ	et
de	ADP	de
battements	NOUN	battement
de	ADP	de
porte	NOUN	porte
l'	PRON	la|le
agaçaient	VERB	agacer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Ah	X	ah
!	PUNCT	!
<EOS>	<EOS>	<EOS>
non	ADV	non
,	PUNCT	,
dit-il	NOUN	dit-il
tout	ADV	tout
à	ADP	à
coup	NOUN	coup
,	PUNCT	,
on	PRON	on
se	PRON	se
fait	VERB	faire
trop	ADV	trop
vieux	ADJ	vieux
,	PUNCT	,
ici	ADV	ici
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Moi	PRON	moi
,	PUNCT	,
je	PRON	je
sors	VERB	sortir
...	PUNCT	...
Nous	PRON	nous
allons	VERB	aller
peut-être	ADV	peut-être
trouver	VERB	trouver
Bordenave	NOUN	bordenave
en	ADP	en
bas	NOUN	bas
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
nous	PRON	nous
donnera	VERB	donner
des	ADP	du
détails	NOUN	détail
.	PUNCT	.
<EOS>	<EOS>	<EOS>
En	ADP	en
bas	ADV	bas
,	PUNCT	,
dans	ADP	dans
le	DET	le
grand	ADJ	grand
vestibule	NOUN	vestibule
dallé	VERB	daller
de	ADP	de
marbre	NOUN	marbre
,	PUNCT	,
où	PRON	où
était	VERB	être
installé	VERB	installer
le	DET	le
contrôle	NOUN	contrôle
,	PUNCT	,
le	DET	le
public	NOUN	public
commençait	VERB	commencer
à	ADP	à
se	PRON	se
montrer	VERB	montrer
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Par	ADP	par
les	DET	le
trois	NUM	trois
grilles	NOUN	grille
ouvertes	VERB	ouvrir
,	PUNCT	,
on	PRON	on
voyait	VERB	voir
passer	VERB	passer
la	DET	le
vie	NOUN	vie
ardente	ADJ	ardent
des	ADP	du
boulevards	NOUN	boulevard
,	PUNCT	,
qui	PRON	qui
grouillaient	VERB	grouiller
et	CONJ	et
flambaient	VERB	flamber
sous	ADP	sous
la	DET	le
belle	ADJ	beau
nuit	NOUN	nuit
d'	ADP	de
avril	NOUN	avril
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Des	ADP	du
roulements	NOUN	roulement
de	ADP	de
voiture	NOUN	voiture
s'	PRON	se
arrêtaient	VERB	arrêter
court	ADV	court
,	PUNCT	,
des	ADP	du
portières	NOUN	portier|portière
se	PRON	se
refermaient	VERB	refermer
bruyamment	ADV	bruyamment
,	PUNCT	,
et	CONJ	et
du	ADP	du
monde	NOUN	monde
entrait	VERB	entrer
,	PUNCT	,
par	ADP	par
petits	ADJ	petit
groupes	NOUN	groupe
,	PUNCT	,
stationnant	VERB	stationner
devant	ADP	devant
le	DET	le
contrôle	NOUN	contrôle
,	PUNCT	,
montant	VERB	monter
,	PUNCT	,
au	ADP	au
fond	NOUN	fond
,	PUNCT	,
le	DET	le
double	ADJ	double
escalier	NOUN	escalier
,	PUNCT	,
où	PRON	où
les	DET	le
femmes	NOUN	femme
s'	PRON	se
attardaient	VERB	attarder
avec	ADP	avec
un	DET	un
balancement	NOUN	balancement
de	ADP	de
la	DET	le
taille	NOUN	taille
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Dans	ADP	dans
la	DET	le
clarté	NOUN	clarté
crue	VERB	croire|croître
du	ADP	du
gaz	NOUN	gaz
,	PUNCT	,
sur	ADP	sur
la	DET	le
nudité	NOUN	nudité
blafarde	ADJ	blafard
de	ADP	de
cette	PRON	ce
salle	NOUN	salle
dont	PRON	dont
une	DET	un
maigre	ADJ	maigre
décoration	NOUN	décoration
Empire	NOUN	empire
faisait	VERB	faire
un	DET	un
péristyle	NOUN	péristyle
de	ADP	de
temple	NOUN	temple
en	ADP	en
carton	NOUN	carton
,	PUNCT	,
de	ADP	de
hautes	ADJ	haut
affiches	NOUN	affiche
jaunes	ADJ	jaune
s'	PRON	se
étalaient	VERB	étaler
violemment	ADV	violemment
,	PUNCT	,
avec	ADP	avec
le	DET	le
nom	NOUN	nom
de	ADP	de
Nana	NOUN	nana
en	ADP	en
grosses	ADJ	gros
lettres	NOUN	lettre
noires	ADJ	noir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Des	ADP	du
messieurs	NOUN	messieurs
,	PUNCT	,
comme	ADV	comme
accrochés	VERB	accrocher
au	ADP	au
passage	NOUN	passage
,	PUNCT	,
les	PRON	la|le
lisaient	VERB	lire|liser
;	PUNCT	;
d'	ADP	de
autres	ADJ	autre
,	PUNCT	,
debout	ADV	debout
,	PUNCT	,
causaient	VERB	causer
,	PUNCT	,
barrant	VERB	barrer
les	DET	le
portes	NOUN	porte
;	PUNCT	;
tandis	CONJ	tandis
que	CONJ	que
,	PUNCT	,
près	ADV	près
du	ADP	du
bureau	NOUN	bureau
de	ADP	de
location	NOUN	location
,	PUNCT	,
un	DET	un
homme	NOUN	homme
épais	ADJ	épais
,	PUNCT	,
à	ADP	à
large	ADJ	large
face	NOUN	face
rasée	VERB	raser
,	PUNCT	,
répondait	VERB	répondre
brutalement	ADV	brutalement
aux	ADP	au
personnes	NOUN	personne
qui	PRON	qui
insistaient	VERB	insister
pour	ADP	pour
avoir	VERB	avoir
des	ADP	du
places	NOUN	place
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Voilà	ADV	voilà
Bordenave	ADJ	bordenave
,	PUNCT	,
dit	VERB	dire
Fauchery	NOUN	fauchery
,	PUNCT	,
en	ADP	en
descendant	VERB	descendre
l'	DET	le
escalier	NOUN	escalier
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mais	CONJ	mais
le	DET	le
directeur	NOUN	directeur
l'	PRON	la|le
avait	VERB	avoir
aperçu	VERB	apercevoir
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Eh	X	eh
!	PUNCT	!
<EOS>	<EOS>	<EOS>
vous	PRON	vous
êtes	VERB	être
gentil	ADJ	gentil
!	PUNCT	!
<EOS>	<EOS>	<EOS>
lui	PRON	lui
cria-t-il	VERB	cria-t-il
de	ADP	de
loin	ADV	loin
.	PUNCT	.
<EOS>	<EOS>	<EOS>
C'	PRON	ce
est	VERB	être
comme	ADV	comme
ça	PRON	cela
que	PRON	que
vous	PRON	vous
m'	PRON	me
avez	VERB	avoir
fait	VERB	faire
une	DET	un
chronique	NOUN	chronique
...	PUNCT	...
J'	NOUN	j'
ai	VERB	avoir
ouvert	VERB	ouvrir
ce	PRON	ce
matin	NOUN	matin
Le	DET	le
Figaro	NOUN	figaro
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Rien	NOUN	rien
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Attendez	VERB	attendre
donc	ADV	donc
!	PUNCT	!
<EOS>	<EOS>	<EOS>
répondit	VERB	répondre
Fauchery	NOUN	fauchery
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Il	PRON	il
faut	VERB	falloir
bien	ADV	bien
que	CONJ	que
je	PRON	je
connaisse	VERB	connaître
votre	PRON	votre
Nana	NOUN	nana
,	PUNCT	,
avant	ADP	avant
de	ADP	de
parler	VERB	parler
d'	ADP	de
elle	PRON	elle
...	PUNCT	...
Je	PRON	je
n'	ADV	ne
ai	VERB	avoir
rien	ADV	rien
promis	VERB	promettre
,	PUNCT	,
d'	ADP	de
ailleurs	ADV	ailleurs
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Puis	ADV	puis
,	PUNCT	,
pour	ADP	pour
couper	VERB	couper
court	ADV	court
,	PUNCT	,
il	PRON	il
présenta	VERB	présenter
son	PRON	son
cousin	NOUN	cousin
,	PUNCT	,
M	VERB	m
.	PUNCT	.
Hector	NOUN	hector
de	ADP	de
La	DET	le
Faloise	NOUN	faloise
,	PUNCT	,
un	DET	un
jeune	ADJ	jeune
homme	NOUN	homme
qui	PRON	qui
venait	VERB	venir
achever	VERB	achever
son	PRON	son
éducation	NOUN	éducation
à	ADP	à
Paris	NOUN	paris
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
directeur	NOUN	directeur
pesa	VERB	peser
le	DET	le
jeune	ADJ	jeune
homme	NOUN	homme
d'	ADP	de
un	DET	un
coup	NOUN	coup
d'	ADP	de
œil	NOUN	œil
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Mais	CONJ	mais
Hector	NOUN	hector
l'	PRON	la|le
examinait	VERB	examiner
avec	ADP	avec
émotion	NOUN	émotion
.	PUNCT	.
<EOS>	<EOS>	<EOS>
C'	PRON	ce
était	VERB	être
donc	ADV	donc
là	ADV	là
ce	PRON	ce
Bordenave	NOUN	bordenave
,	PUNCT	,
ce	PRON	ce
montreur	NOUN	montreur
de	ADP	de
femmes	NOUN	femme
qui	PRON	qui
les	PRON	la|le
traitait	VERB	traiter
en	ADP	en
garde-chiourme	NOUN	garde-chiourme
,	PUNCT	,
ce	PRON	ce
cerveau	NOUN	cerveau
toujours	ADV	toujours
fumant	ADJ	fumant
de	ADP	de
quelque	PRON	quelque
réclame	NOUN	réclame
,	PUNCT	,
criant	ADJ	criant
,	PUNCT	,
crachant	VERB	cracher
,	PUNCT	,
se	PRON	se
tapant	VERB	taper
sur	ADP	sur
les	DET	le
cuisses	NOUN	cuisse
,	PUNCT	,
cynique	ADJ	cynique
,	PUNCT	,
et	CONJ	et
ayant	VERB	avoir
un	DET	un
esprit	NOUN	esprit
de	ADP	de
gendarme	NOUN	gendarme
!	PUNCT	!
<EOS>	<EOS>	<EOS>
Hector	NOUN	hector
crut	VERB	croire
qu'	CONJ	que
il	PRON	il
devait	VERB	devoir
chercher	VERB	chercher
une	DET	un
phrase	NOUN	phrase
aimable	ADJ	aimable
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Votre	PRON	votre
théâtre	NOUN	théâtre
...	PUNCT	...
commença-t-il	NOUN	commença-t-il
d'	ADP	de
une	DET	un
voix	NOUN	voix
flûtée	ADJ	flûté
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Bordenave	NOUN	bordenave
l'	PRON	la|le
interrompit	VERB	interrompre
tranquillement	ADV	tranquillement
,	PUNCT	,
d'	ADP	de
un	DET	un
mot	NOUN	mot
cru	VERB	croire
,	PUNCT	,
en	ADP	en
homme	NOUN	homme
qui	PRON	qui
aime	VERB	aimer
les	DET	le
situations	NOUN	situation
franches	ADJ	franc
.	PUNCT	.
<EOS>	<EOS>	<EOS>
--	PUNCT	--
Dites	VERB	dire
mon	PRON	mon
bordel	NOUN	bordel
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Alors	ADV	alors
,	PUNCT	,
Fauchery	NOUN	fauchery
eut	VERB	avoir
un	DET	un
rire	NOUN	rire
approbatif	ADJ	approbatif
,	PUNCT	,
tandis	CONJ	tandis
que	CONJ	que
La	DET	le
Faloise	NOUN	faloise
restait	VERB	rester
avec	ADP	avec
son	PRON	son
compliment	NOUN	compliment
étranglé	VERB	étrangler
dans	ADP	dans
la	DET	le
gorge	NOUN	gorge
,	PUNCT	,
très	ADV	très
choqué	VERB	choquer
,	PUNCT	,
essayant	VERB	essayer
de	ADP	de
paraître	VERB	paraître
goûter	VERB	goûter
le	DET	le
mot	NOUN	mot
.	PUNCT	.
<EOS>	<EOS>	<EOS>
Le	DET	le
directeur	NOUN	directeur
s'	PRON	se
était	VERB	être
précipité	VERB	précipiter
pour	ADP	pour
donner	VERB	donner
une	DET	un
poignée	NOUN	poignée
